X,Y,Z,cube error,X cube error,Y cube error,Z cube error,,X estimated,Y estimated,Z estimated,,u,v,pixel error,u pixel error,v pixel error,,u estimated,v estimated
0.0,90.3,181.0,16.875038280290987,0.0,2.2676427714815333,16.72198293331965, ,0.0,88.03235722851846,197.72198293331965, ,2226.198487901117,989.091344443087,31.987489113466975,[31.93513297],[-1.82941031], ,2194.2633549329166,990.9207547545069
0.0,120.4,30.2,5.36988464443684,0.0,0.4726225511625728,5.349045617555635, ,0.0,119.92737744883743,35.549045617555635, ,1794.6995959231097,1077.8881598354212,21.09038576215506,[21.08441817],[-0.50167935], ,1773.6151777563566,1078.389839181226
0.0,120.4,60.3,7.914165752229994,0.0,0.21168577667015143,7.911334191255335, ,0.0,120.18831422332985,68.21133419125533, ,1911.8606855521434,1093.8593140192281,26.606871353223532,[26.5350158],[1.95410848], ,1885.3256697570857,1091.9052055363065
0.0,120.4,90.5,10.483091782352812,0.0,0.6049777697312351,10.465620632115616, ,0.0,119.79502223026877,100.96562063211562, ,2011.5251561166574,1103.8542750424217,30.054058669390002,[30.0523905],[0.31665073], ,1981.472765615774,1103.537624311248
0.0,120.4,120.7,12.256461202968898,0.0,0.2776654544172885,12.253315596821338, ,0.0,120.12233454558272,132.95331559682134, ,2095.514457260789,1115.9158811604286,30.76183140172209,[30.67630842],[2.29224187], ,2064.838148838898,1113.6236392899023
0.0,120.4,150.8,14.737833171209916,0.0,0.7001432779656227,14.721193089309537, ,0.0,119.69985672203438,165.52119308930955, ,2169.7879584792454,1122.976471424534,32.20755447513301,[32.20283251],[0.55149191], ,2137.58512596493,1122.4249795174305
0.0,120.4,181.0,16.636583219776256,0.0,0.674647909872192,16.622898406302255, ,0.0,119.72535209012781,197.62289840630226, ,2234.1880535678197,1131.0844313831587,32.177830880454444,[32.16624167],[0.86353761], ,2202.0218119010083,1130.2208937734315
0.0,150.6,30.2,5.405050249140266,0.0,1.4205022722260878,5.215049519451544, ,0.0,152.02050227222608,35.41504951945154, ,1800.9387501529372,1288.5100542497626,22.985932258348477,[21.11235429],[9.08964125], ,1779.8263958600357,1279.4204130029152
0.0,150.6,60.3,8.634607137552894,0.0,1.6089014808399895,8.48338826441595, ,0.0,152.20890148083998,68.78338826441595, ,1921.2661881870708,1286.8707787544593,30.4605628630877,[29.00129735],[9.31507606], ,1892.2648908378062,1277.555702694885
0.0,150.6,90.5,10.71585328480028,0.0,1.0251165399124034,10.666707444238028, ,0.0,151.6251165399124,101.16670744423803, ,2020.0208142216966,1281.2078027216337,31.583308409705428,[31.1431719],[5.25435194], ,1988.877642324729,1275.9534507826688
0.0,150.6,120.7,12.919223183770637,0.0,1.445238135267914,12.838131266054418, ,0.0,152.0452381352679,133.53813126605442, ,2105.1556503490906,1281.5928644475944,33.37711670004561,[32.62909485],[7.02666979], ,2072.5265554965454,1274.566194659418
0.0,150.6,150.8,13.470291815923733,0.0,1.23185608692242,13.413847031603353, ,0.0,151.83185608692241,164.21384703160336, ,2175.379360713848,1278.909539473021,30.459798553103905,[29.94946167],[5.55239351], ,2145.4298990465104,1273.3571459591988
0.0,150.6,181.0,15.771825430242531,0.0,0.9651590239090524,15.742266211083205, ,0.0,151.56515902390905,196.7422662110832, ,2240.8777873623135,1276.220260708198,31.19237415116315,[30.94344371],[3.93287385], ,2209.9343436544245,1272.2873868629217
0.0,180.7,30.2,5.868596145286296,0.0,3.0853784865423677,4.992079758101898, ,0.0,183.78537848654236,35.1920797581019, ,1806.912983921863,1502.3520294121267,27.353952455656565,[20.74940712],[17.82416392], ,1786.1635768067167,1484.5278654957958
0.0,180.7,60.3,7.677559605612997,0.0,2.737265491699361,7.173025799876385, ,0.0,183.43726549169935,67.47302579987638, ,1924.4033251874694,1479.8455355486678,28.3414750092691,[25.07126769],[13.21630592], ,1899.332057497721,1466.6292296302197
0.0,180.7,90.5,8.973793858394375,0.0,2.443635354799369,8.634675585436383, ,0.0,183.14363535479936,99.13467558543638, ,2022.2484673400722,1461.3805408592727,27.746485766212846,[25.84111621],[10.10466158], ,1996.4073511335275,1451.2758792828267
